ablation,environment_seed,event_recall,missed_event_rate,total_energy_consumption,harvested_energy,final_battery,mean_aoi,p95_aoi,max_aoi,redundant_sampling,network_coverage,network_utility,raw_episode_reward,sample_action_fraction
no_energy,1004,0.4387878787878788,0.5612121212121212,15.329173333333456,27.778055887166204,0.026282458620833348,9.849826388888888,42.15000000000001,62.333333333333336,77.66666666666667,0.8715277777777777,0.38347502805836137,13.883999999999999,0.3391203703703704
no_energy,1005,0.4411764705882353,0.5588235294117647,14.345840000000058,27.612860050191575,0.022664607574974863,10.336805555555555,44.0,62.0,61.666666666666664,0.9227430555555555,0.407645697167756,3.614666666666679,0.3052662037037037
no_energy,1006,0.36964980544747084,0.6303501945525292,15.2458400000001,27.73702749384593,0.007812388104663088,10.480902777777777,43.63333333333336,63.0,53.666666666666664,0.8695987654320988,0.32181592868809145,-58.96455555555557,0.3197337962962963
no_energy,1007,0.3640167364016736,0.6359832635983264,15.162506666666774,27.847617605125972,0.013605485448586856,9.29542824074074,38.0,58.333333333333336,62.333333333333336,0.8588927469135802,0.3132837117103156,-68.22855555555553,0.31221064814814814
no_energy,1008,0.31746031746031744,0.6825396825396824,13.99584000000005,27.813389786660803,0.013044722213992437,10.705729166666666,41.9666666666667,67.33333333333333,57.0,0.8806905864197531,0.2796169736756156,-97.02311111111119,0.2838541666666667
no_energy,1009,0.34811165845648606,0.6518883415435139,14.345840000000074,27.58535144988277,0.015230637248902635,9.977141203703704,39.48333333333335,59.666666666666664,57.0,0.8901427469135803,0.31011391625615764,-76.45422222222221,0.2945601851851852
no_energy,1010,0.4688995215311005,0.5311004784688995,14.695840000000109,27.87536673639651,0.022031992495816933,10.021412037037036,40.48333333333335,59.666666666666664,73.0,0.9309413580246915,0.43672654911690006,20.72044444444445,0.3052662037037037
no_energy,1011,0.3831070889894419,0.6168929110105581,14.72917333333339,27.8041058670549,0.028828696405189064,10.924768518518519,44.666666666666664,61.333333333333336,64.66666666666667,0.8587962962962963,0.32965075275124295,-52.979333333333415,0.30844907407407407
no_energy,1012,0.3768656716417911,0.6231343283582089,15.662506666666753,27.719253047701116,0.03798445684564191,9.76244212962963,43.48333333333335,63.333333333333336,75.0,0.8706597222222223,0.3286151706744058,-61.979999999999954,0.32783564814814814
no_energy,1013,0.4142581888246628,0.5857418111753372,14.695840000000112,27.505443767934835,0.03038114826375317,10.862847222222223,45.666666666666664,64.33333333333333,50.333333333333336,0.9339313271604938,0.3873534842646114,-24.36411111111114,0.2899305555555556
no_energy,1014,0.4971751412429379,0.5028248587570622,13.59584000000005,27.16643055612605,0.03603814783509122,10.497106481481481,42.816666666666684,59.0,52.0,0.9595871913580248,0.4774534421427077,3.5854444444444327,0.27141203703703703
no_energy,1015,0.4767932489451477,0.5232067510548523,14.662506666666753,27.984652380248956,0.018687173720597753,9.960069444444445,41.666666666666664,62.666666666666664,62.333333333333336,0.9504243827160493,0.4536341127519925,3.5608888888888566,0.29050925925925924
no_energy,1016,0.45583038869257947,0.5441696113074205,15.695840000000091,27.74034214332949,0.01713412580096849,9.353877314814815,40.816666666666684,63.0,79.33333333333333,0.8927469135802468,0.4075120375823409,28.972444444444445,0.34722222222222227
no_energy,1017,0.40320733104238254,0.5967926689576174,14.645840000000126,27.709681216547505,0.022571626481230483,11.03269675925926,44.0,59.333333333333336,84.33333333333333,0.8611111111111112,0.3474343472911629,-19.172666666666682,0.3275462962962963
no_energy,1018,0.5252976190476191,0.47470238095238093,16.195840000000114,27.811885286899123,0.04529347813061738,9.988425925925926,44.0,63.666666666666664,84.66666666666667,0.9484953703703702,0.49839736965388,70.14333333333333,0.34172453703703703
no_energy,1019,0.41403508771929826,0.5859649122807018,14.16250666666672,28.39281734152696,0.013946836836965381,9.996238425925926,43.333333333333336,64.66666666666667,61.666666666666664,0.917631172839506,0.38057687621832353,-20.73288888888887,0.2977430555555556
no_energy,1020,0.4274509803921569,0.5725490196078432,14.76250666666674,27.540248359265487,0.02612397509233819,9.858506944444445,40.15000000000001,60.0,72.66666666666667,0.9171489197530865,0.3922215413943355,-6.0051111111111135,0.31886574074074076
no_energy,1021,0.42143906020558003,0.5785609397944199,14.779173333333402,27.66833377655367,0.011926537653123829,9.961516203703704,42.48333333333335,61.0,65.66666666666667,0.9067322530864197,0.38287198496220154,-13.75677777777777,0.3142361111111111
no_energy,1022,0.3993558776167472,0.6006441223832528,14.945840000000075,27.780487312650067,0.01973336026961393,10.565682870370372,44.333333333333336,66.0,57.0,0.88647762345679,0.3548147961770143,-28.322777777777805,0.29658564814814814
no_energy,1023,0.43127147766323026,0.5687285223367697,14.695840000000059,28.173412349677125,0.02641295678102062,10.313078703703704,42.333333333333336,60.333333333333336,73.33333333333333,0.9023919753086419,0.39032968213058417,-14.564444444444453,0.3125
no_energy,1024,0.5982905982905983,0.40170940170940167,14.56250666666677,27.734086011533236,0.07330580373534216,8.823206018518519,36.48333333333335,57.0,59.666666666666664,0.9749228395061728,0.5835097472828954,44.28511111111113,0.29658564814814814
no_energy,1025,0.3576642335766424,0.6423357664233577,14.895840000000097,27.631273780374894,0.022381635996106593,8.85792824074074,37.0,57.0,73.33333333333333,0.8719135802469137,0.31281540055870954,-74.92888888888889,0.3156828703703704
no_energy,1026,0.35748792270531404,0.642512077294686,14.162506666666744,28.031244741185912,0.007382402793863398,9.82494212962963,39.15000000000001,62.333333333333336,63.0,0.9193672839506174,0.33002325997495086,-71.61588888888889,0.28269675925925924
no_energy,1027,0.456140350877193,0.5438596491228069,14.045840000000062,27.875509386714086,0.028937136486804182,10.750289351851853,43.0,61.333333333333336,55.333333333333336,0.9561149691358025,0.4370488395467837,-1.0212222222222138,0.28067129629629634
no_energy,1028,0.445916114790287,0.554083885209713,15.145840000000106,27.621479294635346,0.01921946626504921,9.721064814814815,40.0,63.333333333333336,65.0,0.9546682098765432,0.42584927642874665,-16.36755555555556,0.30439814814814814
no_energy,1029,0.4500768049155146,0.5499231950844854,14.962506666666748,27.800474848912,0.027704216084408567,10.11400462962963,43.48333333333335,67.0,60.666666666666664,0.9104938271604938,0.40987067616771916,7.5708888888888985,0.31597222222222227
no_energy,1030,0.45743145743145747,0.5425685425685426,15.579173333333458,27.873481980284083,0.027106259707436634,9.573784722222221,40.816666666666684,63.333333333333336,73.0,0.9120370370370371,0.4172441177649511,11.516666666666644,0.33217592592592593
no_neighbor_signal,1001,0.4807480748074808,0.5192519251925193,13.279173333333354,27.869978979177933,0.013050150013814455,7.861689814814814,31.48333333333335,48.333333333333336,76.33333333333333,0.9069251543209877,0.43610130688994825,71.45244444444444,0.2951388888888889
no_neighbor_signal,1002,0.560549313358302,0.4394506866416979,14.37917333333346,28.1960693899323,0.03739153281874549,7.116898148148148,30.0,62.333333333333336,73.0,0.9568865740740741,0.536428350557174,141.88533333333342,0.30844907407407407
no_neighbor_signal,1003,0.5645833333333333,0.4354166666666666,11.912506666666657,28.045742792782573,0.10961496911299105,7.333043981481482,28.666666666666668,53.333333333333336,46.333333333333336,0.9691358024691358,0.5478901427469135,75.40477777777774,0.23726851851851852
no_neighbor_signal,1004,0.5018181818181818,0.4981818181818182,13.779173333333441,27.778055887166204,0.027873969793080808,8.497685185185185,38.15000000000001,65.0,80.66666666666667,0.904513888888889,0.45402216610549945,88.8409999999999,0.2977430555555556
no_neighbor_signal,1005,0.5126050420168067,0.4873949579831933,12.129173333333299,27.612860050191575,0.04033390160903842,9.112847222222221,39.48333333333335,63.333333333333336,64.0,0.9422260802469137,0.48329296996576404,73.26744444444442,0.2673611111111111
no_neighbor_signal,1006,0.4357976653696498,0.5642023346303502,12.962506666666698,27.73702749384593,0.03506181568823672,6.990162037037037,28.666666666666668,51.0,52.666666666666664,0.8954475308641975,0.3904767587788826,18.275888888888893,0.26765046296296297
no_neighbor_signal,1007,0.4602510460251046,0.5397489539748954,12.712506666666693,27.847617605125972,0.009416903443216315,7.559606481481481,29.333333333333332,56.666666666666664,65.66666666666667,0.8973765432098766,0.413796958133168,29.252111111111073,0.2633101851851852
no_neighbor_signal,1008,0.3968253968253968,0.6031746031746031,10.695839999999961,27.813389786660803,0.0178632996106779,9.260127314814815,36.333333333333336,55.0,48.333333333333336,0.8971836419753086,0.3564064643347051,-25.105777777777828,0.20717592592592593
no_neighbor_signal,1009,0.4761904761904762,0.5238095238095237,11.979173333333321,27.58535144988277,0.018155690765820107,7.257523148148148,27.48333333333335,49.333333333333336,52.0,0.9493634259259259,0.4532338038983154,43.74633333333332,0.23640046296296294
no_neighbor_signal,1010,0.5151515151515151,0.48484848484848486,12.762506666666738,27.87536673639651,0.025296755435928967,7.149594907407407,28.333333333333332,46.333333333333336,68.66666666666667,0.9471450617283951,0.4883317827396774,69.57244444444441,0.26128472222222227
no_neighbor_signal,1011,0.4766214177978884,0.5233785822021116,12.712506666666663,27.8041058670549,0.011990558171102172,8.388888888888888,34.48333333333335,53.666666666666664,57.0,0.8969907407407408,0.4279810660018993,43.25266666666667,0.25376157407407407
no_neighbor_signal,1012,0.4465174129353234,0.5534825870646767,13.229173333333373,27.719253047701116,0.14581463286530974,8.467592592592593,39.333333333333336,63.333333333333336,69.0,0.8922646604938271,0.39889600032246175,20.643222222222196,0.26967592592592593
no_neighbor_signal,1013,0.5703275529865125,0.42967244701348745,12.5958400000001,27.505443767934835,0.18260436395686053,7.135127314814814,27.30000000000003,62.666666666666664,53.0,0.9750192901234568,0.5561331442232214,89.30288888888884,0.24942129629629628
no_neighbor_signal,1014,0.5536723163841808,0.4463276836158192,10.445839999999913,27.16643055612605,0.1638938670811826,8.561631944444445,33.816666666666684,58.333333333333336,41.333333333333336,0.9654706790123456,0.5347287612471229,43.648222222222216,0.2054398148148148
no_neighbor_signal,1015,0.5864978902953587,0.41350210970464135,12.662506666666753,27.984652380248956,0.1002186929882601,6.450520833333333,25.666666666666668,46.333333333333336,54.0,0.9743441358024691,0.5715187431629943,84.1411111111111,0.24681712962962962
no_neighbor_signal,1016,0.5182567726737338,0.48174322732626623,14.01250666666673,27.74034214332949,0.019029118916790915,6.611111111111112,29.0,54.333333333333336,73.0,0.9165702160493826,0.4754514434192732,108.7745555555555,0.3041087962962963
no_neighbor_signal,1017,0.46162657502863685,0.5383734249713631,13.195840000000109,27.709681216547505,0.011305263684755063,10.054108796296296,39.333333333333336,58.666666666666664,78.0,0.8741319444444445,0.4036982017097281,53.51800000000003,0.28269675925925924
no_neighbor_signal,1018,0.6101190476190476,0.3898809523809524,14.379173333333435,27.811885286899123,0.19082980381294923,6.252314814814814,26.81666666666668,50.666666666666664,79.0,0.9776234567901234,0.596597015542328,155.58422222222222,0.3098958333333333
no_neighbor_signal,1019,0.4666666666666666,0.5333333333333333,12.029173333333338,28.39281734152696,0.09613481502854865,7.569733796296297,30.81666666666668,58.333333333333336,56.0,0.9347029320987653,0.43644259665367113,30.303111111111132,0.24855324074074073
no_neighbor_signal,1020,0.4666666666666666,0.5333333333333333,12.62917333333335,27.540248359265487,0.03636474385089356,8.369791666666666,33.78333333333338,49.666666666666664,68.0,0.9288194444444443,0.43369303740014525,41.56833333333333,0.27285879629629634
no_neighbor_signal,1021,0.49779735682819376,0.5022026431718062,12.345839999999987,27.66833377655367,0.029073207279905516,8.350694444444445,35.30000000000003,56.0,62.666666666666664,0.9384645061728394,0.4676261591069777,65.45811111111111,0.2601273148148148
no_neighbor_signal,1022,0.5136876006441223,0.4863123993558776,12.629173333333355,27.780487312650067,0.07964858623938835,8.680844907407407,37.666666666666664,63.333333333333336,52.666666666666664,0.9248649691358023,0.4757825080515297,75.69977777777775,0.24479166666666666
no_neighbor_signal,1023,0.5292096219931272,0.4707903780068729,12.079173333333339,28.173412349677125,0.07898851778166462,9.717881944444445,38.816666666666684,58.0,49.333333333333336,0.9290123456790124,0.4923267070764923,80.97188888888888,0.23640046296296294
no_neighbor_signal,1024,0.6581196581196581,0.34188034188034183,10.979173333333348,27.734086011533236,0.350661508874808,7.346064814814814,27.150000000000016,50.666666666666664,42.666666666666664,0.9846643518518517,0.648056643716366,91.0943333333333,0.21469907407407407
no_neighbor_signal,1025,0.43065693430656937,0.5693430656934306,13.212506666666725,27.631273780374894,0.01859827163507646,6.508680555555556,25.81666666666668,45.666666666666664,69.33333333333333,0.9042245370370369,0.3907313068847436,13.675000000000031,0.27488425925925924
no_neighbor_signal,1026,0.5120772946859904,0.4879227053140096,11.395839999999959,28.031244741185912,0.048618481902574985,7.796296296296295,30.48333333333335,57.333333333333336,40.666666666666664,0.9565007716049383,0.49109858650921456,34.27722222222223,0.22019675925925927
no_neighbor_signal,1027,0.5570175438596491,0.44298245614035087,11.49583999999995,27.875509386714086,0.08027401675487911,7.991898148148148,30.81666666666668,50.0,55.0,0.9765625,0.5442943114441195,66.8363333333333,0.2355324074074074
no_neighbor_signal,1028,0.5717439293598234,0.42825607064017657,12.245840000000035,27.621479294635346,0.09940090843141373,7.090856481481481,28.333333333333332,48.333333333333336,53.333333333333336,0.9809992283950617,0.561030245891587,73.63377777777777,0.24160879629629628
no_neighbor_signal,1029,0.5422427035330261,0.4577572964669739,12.629173333333378,27.800474848912,0.0641654166221053,6.677951388888888,26.81666666666668,47.333333333333336,60.333333333333336,0.9536072530864198,0.5179838176309951,99.80655555555556,0.26417824074074076
no_neighbor_signal,1030,0.5295815295815296,0.4704184704184704,12.89584000000005,27.873481980284083,0.07213274934174387,7.367476851851852,31.0,60.666666666666664,65.66666666666667,0.9254436728395062,0.49027059617337393,86.73077777777775,0.2717013888888889
no_redundancy,1001,0.41474147414741475,0.5852585258525852,17.779173333333468,27.869978979177933,0.018893326237943844,9.894965277777777,42.333333333333336,59.333333333333336,116.33333333333333,0.90258487654321,0.37444612516807235,-39.36088888888886,0.44560185185185186
no_redundancy,1002,0.4344569288389513,0.5655430711610486,17.779173333333492,28.1960693899323,0.025770000140548654,10.827835648148147,45.816666666666684,62.333333333333336,111.0,0.9316165123456791,0.4046612741018172,-22.1671111111112,0.4461805555555556
no_redundancy,1003,0.39166666666666666,0.6083333333333334,17.162506666666808,28.045742792782573,0.018566725887684883,9.905671296296296,42.666666666666664,60.0,103.66666666666667,0.9276620370370371,0.36336082175925927,-86.03666666666685,0.42158564814814814
no_redundancy,1004,0.38666666666666666,0.6133333333333334,17.562506666666824,27.778055887166204,0.02725973755829202,10.630497685185185,45.666666666666664,63.333333333333336,108.66666666666667,0.8545524691358025,0.33175154320987654,-69.2928888888889,0.4415509259259259
no_redundancy,1005,0.3907563025210084,0.6092436974789915,17.212506666666798,27.612860050191575,0.017548608828096012,10.314236111111112,44.333333333333336,61.333333333333336,97.66666666666667,0.9048996913580248,0.35416585615727775,-75.64122222222221,0.42824074074074076
no_redundancy,1006,0.3320363164721141,0.6679636835278858,17.945840000000157,27.73702749384593,0.011534210232069271,9.864004629629628,43.63333333333336,60.333333333333336,104.0,0.8641975308641975,0.2872040429696882,-133.79911111111085,0.44965277777777785
no_redundancy,1007,0.30404463040446306,0.6959553695955369,17.96250666666683,27.847617605125972,0.013036422441788353,9.303819444444445,41.30000000000003,58.0,108.66666666666667,0.8409529320987654,0.2561155341184978,-162.13555555555527,0.4458912037037037
no_redundancy,1008,0.2768959435626102,0.7231040564373897,17.295840000000144,27.813389786660803,0.011285764593337702,10.247974537037036,42.666666666666664,64.0,103.0,0.8787615740740741,0.24341533166764648,-162.53499999999985,0.4192708333333333
no_redundancy,1009,0.3284072249589491,0.6715927750410509,17.612506666666814,27.58535144988277,0.01716088461810208,10.300925925925926,44.48333333333335,60.666666666666664,102.0,0.8849344135802469,0.2909558778811652,-130.830888888889,0.43402777777777773
no_redundancy,1010,0.39074960127591707,0.6092503987240829,17.14584000000015,27.87536673639651,0.025137814114977553,10.893807870370372,45.15000000000001,61.0,106.33333333333333,0.9125192901234569,0.357418298481895,-71.74911111111125,0.41261574074074076
no_redundancy,1011,0.31825037707390647,0.6817496229260934,17.62917333333348,27.8041058670549,0.011479506493120148,10.083912037037036,43.48333333333335,59.666666666666664,111.0,0.8394097222222222,0.2676936693480811,-146.67166666666643,0.4447337962962963
no_redundancy,1012,0.34577114427860695,0.654228855721393,17.629173333333465,27.719253047701116,0.023123214893867015,10.079861111111112,45.15000000000001,60.333333333333336,119.66666666666667,0.8521412037037037,0.2947739600608071,-133.84266666666642,0.4554398148148148
no_redundancy,1013,0.3352601156069364,0.6647398843930636,17.32917333333349,27.505443767934835,0.01705872825033905,10.648148148148147,44.816666666666684,61.333333333333336,89.33333333333333,0.915798611111111,0.30697555394990367,-110.80233333333346,0.41232638888888884
no_redundancy,1014,0.4096045197740113,0.5903954802259886,16.662506666666786,27.16643055612605,0.01678022618853529,11.081018518518519,46.666666666666664,63.0,100.33333333333333,0.9448302469135803,0.387478094266583,-76.72155555555561,0.4030671296296296
no_redundancy,1015,0.39873417721518983,0.6012658227848101,16.929173333333466,27.984652380248956,0.015855253744092943,10.817418981481481,46.0,62.666666666666664,96.33333333333333,0.9433834876543209,0.37624164908579466,-72.46022222222227,0.4030671296296296
no_redundancy,1016,0.4004711425206125,0.5995288574793876,17.995840000000157,27.74034214332949,0.017234174068919292,9.013310185185185,40.666666666666664,61.0,124.66666666666667,0.8802083333333334,0.35300925925925924,-65.92900000000019,0.46990740740740744
no_redundancy,1017,0.3619702176403207,0.6380297823596793,17.245840000000154,27.709681216547505,0.014424326198439757,11.069444444444443,46.333333333333336,62.0,109.0,0.8511766975308642,0.3081239261168385,-89.10511111111123,0.43865740740740744
no_redundancy,1018,0.45089285714285715,0.5491071428571429,18.029173333333485,27.811885286899123,0.025267139387045653,10.14236111111111,46.0,61.666666666666664,129.66666666666666,0.935763888888889,0.4227869750330688,-29.312666666666885,0.47019675925925924
no_redundancy,1019,0.37894736842105264,0.6210526315789474,17.02917333333346,28.39281734152696,0.021213512817444057,10.14380787037037,43.666666666666664,63.333333333333336,105.0,0.9095293209876543,0.34485461338531503,-82.4605555555557,0.42158564814814814
no_redundancy,1020,0.3869281045751634,0.6130718954248365,17.545840000000144,27.540248359265487,0.017581608320864677,9.921296296296296,42.333333333333336,60.0,106.66666666666667,0.9088541666666666,0.35180343742435244,-74.20533333333341,0.42795138888888884
no_redundancy,1021,0.34654919236417037,0.6534508076358296,17.445840000000135,27.66833377655367,0.020465471233650962,9.831886574074074,43.333333333333336,58.0,115.66666666666667,0.8913966049382717,0.3092444729972263,-118.5781111111113,0.45341435185185186
no_redundancy,1022,0.3252818035426731,0.6747181964573269,17.312506666666795,27.780487312650067,0.02033490138768411,10.920138888888891,46.666666666666664,64.66666666666667,94.33333333333333,0.8619791666666666,0.28058742619431026,-122.04933333333348,0.4178240740740741
no_redundancy,1023,0.3951890034364261,0.6048109965635738,17.37917333333347,28.173412349677125,0.022906813457723125,10.57175925925926,45.333333333333336,61.666666666666664,109.33333333333333,0.8973765432098766,0.3550854333715159,-72.8362222222224,0.4351851851851852
no_redundancy,1024,0.5242165242165243,0.47578347578347574,17.71250666666683,27.734086011533236,0.021290886730954046,9.247974537037038,40.666666666666664,59.0,108.0,0.9663387345679012,0.5070062717632162,-29.382111111111083,0.43778935185185186
no_redundancy,1025,0.29805352798053525,0.7019464720194647,17.812506666666835,27.631273780374894,0.022506373015587902,9.4296875,41.333333333333336,59.0,104.66666666666667,0.8529128086419754,0.25469827149229524,-167.71277777777772,0.43634259259259256
no_redundancy,1026,0.2608695652173913,0.7391304347826088,17.379173333333483,28.031244741185912,0.015432873317768775,10.338541666666666,44.333333333333336,60.666666666666664,95.0,0.8948688271604938,0.2335936102164967,-158.07344444444456,0.42303240740740744
no_redundancy,1027,0.3618421052631579,0.6381578947368421,17.079173333333454,27.875509386714086,0.022604984158306928,10.795138888888891,45.666666666666664,63.333333333333336,103.66666666666667,0.9267939814814815,0.33656315992527613,-98.73700000000014,0.4103009259259259
no_redundancy,1028,0.423841059602649,0.5761589403973509,17.57917333333349,27.621479294635346,0.020094089701141283,10.580150462962962,44.333333333333336,61.666666666666664,99.33333333333333,0.9460841049382717,0.40128822254926005,-62.087111111111255,0.42158564814814814
no_redundancy,1029,0.38556067588325654,0.6144393241167434,17.46250666666681,27.800474848912,0.025214569164920722,9.607060185185185,42.816666666666684,64.33333333333333,105.33333333333333,0.8920717592592592,0.3446580581157194,-83.45900000000016,0.44560185185185186
no_redundancy,1030,0.41414141414141414,0.585858585858586,17.512506666666816,27.873481980284083,0.01936421910365825,9.844039351851853,43.48333333333335,62.333333333333336,122.33333333333333,0.9076003086419754,0.37606220939554275,-64.633777777778,0.4615162037037037
